datetime,location_name,visitor_outflow,pop_outflow,visitor_inflow,pop_inflow,negative,positive,totalTestResults,allbed_mean,ICUbed_mean,InvVen_mean,admis_mean,newICU_mean,mobility_composite,total_tests,total_pop,daily_death
2020/7/10,Kansas,494064,6686010,491242,6697446,199168,18611,217779,179.0417876,47.11620637,23.5183378,7.175414949,2.965969046,-9.73010746,41.84902986,2969705.997,2
2020/7/11,Kansas,459847,6331940,454398,6311228,199168,18611,217779,182.7436892,48.21919884,23.52676994,7.423262019,3.06411552,-9.664805928,42.54635078,2969705.997,0
2020/7/12,Kansas,415102,5878615,409332,5840488,199168,18611,217779,186.9427342,49.75853687,24.15054017,7.690169517,3.170491948,-9.686116048,43.0460247,2969705.997,0
2020/7/13,Kansas,456539,6121037,455360,6150527,211117,20058,231175,191.6495225,51.2792072,24.86927574,7.975242463,3.284784414,-9.796538901,43.32274577,2969705.997,4
2020/7/14,Kansas,459732,6169354,460855,6240188,211117,20058,231175,196.8700978,53.15043086,25.18865621,8.277353442,3.40658127,-9.983123854,43.37361708,2969705.997,0
2020/7/15,Kansas,461570,6160043,461968,6212533,218441,20933,239374,202.6054726,55.57688435,26.45984584,8.595076397,3.53535945,-10.22611548,43.20496186,2969705.997,11
2020/7/16,Kansas,466427,6434097,465748,6467053,218441,20933,239374,208.8507735,57.86631965,27.3384036,8.926550269,3.670438114,-10.50522012,42.81303345,2969705.997,0
2020/7/17,Kansas,484518,6779189,479897,6754324,227388,21965,249353,215.5936759,61.08117256,28.94558171,9.269229977,3.810896793,-10.80208608,42.17231866,2969705.997,0
2020/7/18,Kansas,455301,6383280,448736,6345388,227388,21965,249353,222.8126594,63.2179305,30.17557472,9.619835542,3.955552183,-11.10177414,41.2421085,2969705.997,0
2020/7/19,Kansas,419476,5754249,411510,5698298,227388,21965,249353,230.4754867,66.09549894,31.58413318,9.974355085,4.102944102,-11.39193354,39.99109727,2969705.997,0
2020/7/20,Kansas,432697,6078515,429712,6079929,238197,23334,261531,238.5380042,68.05781061,32.39233834,10.32806513,4.251314466,-11.66145159,38.42809514,2969705.997,8
2020/7/21,Kansas,448307,6067925,446041,6079592,238197,23334,261531,246.9430852,70.26742957,33.65301389,10.67557249,4.398614805,-11.9008914,36.62288664,2969705.997,0
2020/7/22,Kansas,466678,6376230,465437,6392792,244582,24104,268686,255.619987,72.46306894,34.11847541,11.01088399,4.542528419,-12.10646106,34.70642747,2969705.997,1
2020/7/23,Kansas,469297,6412313,468654,6445245,244582,24104,268686,264.484177,75.18952002,34.44171757,11.32750044,4.680502012,-12.28020739,32.85012117,2969705.997,0
2020/7/24,Kansas,491796,6752680,487192,6724248,252858,25109,277967,273.4372295,78.12307391,35.30857256,11.61847249,4.809767788,-12.42721551,31.23200243,2969705.997,18
2020/7/25,Kansas,470777,6470141,465229,6433469,252858,25109,277967,282.3669559,80.61107545,36.30336221,11.87653989,4.927394692,-12.552952,30.00162008,2969705.997,0
2020/7/26,Kansas,429842,5798661,424334,5770534,252858,25109,277967,291.1480832,83.11408346,37.29215065,12.0943865,5.030378554,-12.6596336,29.25355208,2969705.997,0
2020/7/27,Kansas,443301,5996391,439057,5979455,252764,26172,278936,299.6435489,85.62361621,37.96209178,12.26489566,5.115728153,-12.74318623,29.0148933,2969705.997,9
2020/7/28,Kansas,473024,6116900,470412,6113941,252764,26172,278936,307.7067216,87.4196003,38.69796279,12.38153114,5.180599753,-12.79491497,29.24636723,2969705.997,0
2020/7/29,Kansas,487640,5997651,485341,6010235,258079,26870,284949,314.5698583,89.41884464,39.83187434,12.43874607,5.22245311,-12.80812556,29.85492754,2969705.997,14
2020/7/30,Kansas,488429,6061613,484420,6056859,258079,26870,284949,321.5675034,89.18043224,40.07657188,12.43264,5.239285195,-12.78194807,30.71504895,2969705.997,0
2020/7/31,Kansas,509408,6669352,504689,6649363,264695,27812,292507,325.894305,89.64418181,39.93220853,12.36182227,5.229942282,-12.72255393,31.69491387,2969705.997,9
2020/8/1,Kansas,493801,6402718,485379,6327391,264695,27812,292507,330.247595,89.82827163,39.9261583,12.22758526,5.194219114,-12.64223331,32.68076451,2969705.997,0
2020/8/2,Kansas,461137,5782875,454578,5729822,264695,27812,292507,325.9661636,88.39978885,38.84841481,12.03380521,5.13290009,-12.55442684,33.59289052,2969705.997,0
2020/8/3,Kansas,481712,6141263,479615,6145150,272963,28876,301839,321.6991159,87.4723633,37.6303275,11.78759748,5.048059259,-12.46886104,34.38980733,2969705.997,7
2020/8/4,Kansas,492850,6263367,493595,6309816,272963,28876,301839,317.390561,85.63429527,36.3355489,11.49851863,4.942829618,-12.38953122,35.0617969,2969705.997,0
2020/8/5,Kansas,492399,6216969,491741,6244741,279001,29717,308718,313.097798,84.60240124,35.58070664,11.17732948,4.821005106,-12.3169523,35.61759596,2969705.997,3
2020/8/6,Kansas,496147,6242230,491542,6215370,279001,29717,308718,308.8222677,82.68272434,34.58153941,10.83548936,4.686954326,-12.24971629,36.06972486,2969705.997,0
2020/8/7,Kansas,519259,6510744,511981,6458928,285874,30638,316512,305.5692265,81.63132824,34.12012158,10.48442508,4.545304059,-12.1856005,36.42413583,2969705.997,12
2020/8/8,Kansas,483605,6202692,474078,6124425,285874,30638,316512,302.3116233,82.05190365,34.13680212,10.13504737,4.400651934,-12.12236342,36.6782042,2969705.997,0
2020/8/9,Kansas,430592,5660939,423438,5615006,285874,30638,316512,301.9977717,83.08036517,33.74543354,9.797396996,4.257400095,-12.05603246,36.82715611,2969705.997,0
2020/8/10,Kansas,487297,5901002,488627,5962624,294939,31730,326669,301.6435919,83.45337423,33.4744803,9.480445737,4.11961255,-11.9792653,36.87510944,2969705.997,7
2020/8/11,Kansas,489885,6004064,493975,6098666,294939,31730,326669,298.4389182,81.94021159,32.5131646,9.192078799,3.990956505,-11.88318756,36.84536242,2969705.997,0
2020/8/12,Kansas,480040,6147936,482339,6217854,302016,32547,334563,295.224046,80.86189678,32.32501705,8.939337101,3.874739299,-11.76303341,36.78567435,2969705.997,8
2020/8/13,Kansas,500283,6119654,503311,6196894,302016,32547,334563,291.9993657,79.78238443,32.37315236,8.728555182,3.773929686,-11.61864485,36.76655576,2969705.997,0
2020/8/14,Kansas,513562,6578073,513054,6608455,309158,33885,343043,294.0451072,79.49741065,32.96456398,8.565293127,3.691134596,-11.45195718,36.87212812,2969705.997,7
2020/8/15,Kansas,488603,6336989,484452,6322728,309158,33885,343043,296.0640832,79.05446265,33.94049809,8.454482965,3.628671586,-11.26550791,37.1846614,2969705.997,0
2020/8/16,Kansas,460788,5677072,459471,5700671,309158,33885,343043,288.3282186,76.91926509,33.39456828,8.400773626,3.588691965,-11.06090888,37.76537917,2969705.997,0
2020/8/17,Kansas,478852,5944182,484116,6046028,319095,35167,354262,280.7683324,74.7812114,32.9368438,8.408695887,3.57322493,-10.83749163,38.63565419,2969705.997,3
2020/8/18,Kansas,494430,6012202,498038,6089491,319095,35167,354262,278.2972443,74.12482418,32.42453804,8.48309344,3.584328573,-10.59371009,39.76245292,2969705.997,0
2020/8/19,Kansas,479976,6239079,482492,6301486,323950,35890,359840,275.8440881,73.49692925,32.43302943,8.629488192,3.62424213,-10.33221132,41.05138116,2969705.997,6
2020/8/20,Kansas,483515,6251590,484029,6294729,323950,35890,359840,273.4231441,72.90979785,32.51255734,8.853563664,3.695242429,-10.06191709,42.35040103,2969705.997,0
2020/8/21,Kansas,499693,6691232,497662,6704366,329459,36856,366315,265.5864305,70.46667182,31.21533325,9.161725129,3.799866585,-9.796979719,43.4685879,2969705.997,8
2020/8/22,Kansas,469772,6512762,463998,6469315,329459,36856,366315,258.0170803,68.60706976,30.50995141,9.561443207,3.941059687,-9.554056806,44.21253234,2969705.997,0
2020/8/23,Kansas,416334,5894105,410502,5836927,329459,36856,366315,252.7578602,67.22599227,30.28378517,10.06136303,4.122152182,-9.347174789,44.43543132,2969705.997,0
2020/8/24,Kansas,432312,6207084,432562,6232710,348556,38401,386957,247.6873217,65.97292898,29.97852095,10.67054326,4.34668328,-9.183454874,44.08117038,2969705.997,7
2020/8/25,Kansas,436820,6299394,438101,6336528,348556,38401,386957,251.2196635,67.30332006,30.48527797,11.39755525,4.618156776,-9.062675743,43.20130957,2969705.997,0
2020/8/26,Kansas,439331,6328675,440850,6366986,355160,39937,395097,254.9261043,68.24817761,30.96845174,12.24965872,4.939795077,-8.982794361,41.93480559,2969705.997,11
2020/8/27,Kansas,445392,6397196,446048,6425172,355160,39937,395097,258.8264271,69.76680162,31.89432642,13.2314152,5.314021583,-8.943749944,40.46234597,2969705.997,0
2020/8/28,Kansas,455932,6548547,452458,6525261,362099,41048,403147,263.2136635,70.96634028,33.07184498,14.34301821,5.741839062,-8.949256302,38.95833425,2969705.997,6
2020/8/29,Kansas,445188,6408558,438004,6346175,362099,41048,403147,267.8199983,71.91990164,33.87055883,15.57841272,6.222150479,-9.00702454,37.55802046,2969705.997,0
2020/8/30,Kansas,405454,5858516,400523,5813825,362099,41048,403147,278.0925042,74.28782125,35.274054,16.92384891,6.751153941,-9.126182231,36.3437648,2969705.997,0
2020/8/31,Kansas,464791,5945967,466354,5995067,370637,42612,413249,288.8712489,76.90006879,37.18827787,18.35640949,7.321698237,-9.313379156,35.34669239,2969705.997,3
2020/9/1,Kansas,471518,6090689,473913,6146855,370637,42612,413249,287.8701837,75.99419129,36.98417825,19.84316858,7.922812883,-9.569076778,34.55851664,2969705.997,0
2020/9/2,Kansas,466337,6369704,468655,6421669,375307,43940,419247,286.9132958,75.64691787,36.81290676,21.34130133,8.539583437,-9.887240009,33.94927635,2969705.997,12
2020/9/3,Kansas,492944,6502174,493428,6526943,375307,43940,419247,285.964616,75.17340615,36.51501312,22.79935928,9.15338878,-10.2524338,33.48578652,2969705.997,0
2020/9/4,Kansas,522590,6839339,514772,6761100,381985,45220,427205,279.6642548,73.43971832,35.39463257,24.1588271,9.742295865,-10.63646946,33.14483174,2969705.997,23
2020/9/5,Kansas,484647,6396984,469110,6216996,381985,45220,427205,273.4475867,71.81016294,34.373385,25.35794368,10.28226768,-10.99936024,32.91682199,2969705.997,0
2020/9/6,Kansas,441017,5846688,426136,5673670,381985,45220,427205,272.0584709,71.57080374,34.0458372,26.33800157,10.74927495,-11.29533708,32.80069215,2969705.997,0
2020/9/7,Kansas,431129,5679663,419863,5553132,389772,46914,436686,270.5732356,71.20454964,33.63710136,27.0503908,11.12167185,-11.48023104,32.79559432,2969705.997,4
2020/9/8,Kansas,463739,5996987,465732,6044155,389772,46914,436686,241.4467739,63.68627447,29.98588646,27.46515859,11.38329492,-11.51964702,32.89593751,2969705.997,0
2020/9/9,Kansas,470462,5880794,472719,5933071,394004,47410,441414,215.3535705,57.23008913,26.89464859,27.57686245,11.52598744,-11.39946404,33.09288066,2969705.997,10
2020/9/10,Kansas,473402,5995652,475824,6048202,394004,47410,441414,191.9903598,51.01506268,23.73728371,27.40512514,11.55054735,-11.12782176,33.38027797,2969705.997,0
2020/9/11,Kansas,507618,6432969,507982,6461892,400544,48386,448930,194.2591364,51.81463754,23.98430449,26.99087977,11.46649307,-10.73278384,33.75983526,2969705.997,16
2020/9/12,Kansas,501772,6484948,500608,6495946,400544,48386,448930,196.4817833,52.42959396,24.21823944,26.38899326,11.29039815,-10.2568748,34.24090052,2969705.997,0
2020/9/13,Kansas,434956,5706147,434307,5724075,400544,48386,448930,192.5518788,51.45065574,23.73786074,25.66039392,11.04348851,-9.746730821,34.8341131,2969705.997,0
2020/9/14,Kansas,458930,6086558,461504,6139945,408482,49899,458381,188.6531351,50.63388007,23.09042868,24.86596152,10.74931738,-9.244033484,35.54215489,2969705.997,23
2020/9/15,Kansas,442447,6102319,444990,6153939,408482,49899,458381,208.7094189,56.04077027,25.91279747,24.06227646,10.43162408,-8.780734637,36.35222642,2969705.997,0
2020/9/16,Kansas,465855,6193340,470071,6270757,413356,50870,464226,230.8519148,61.65650377,28.47983354,23.29976281,10.11288746,-8.379441132,37.23344681,2969705.997,52
2020/9/17,Kansas,476572,6318741,480053,6390202,413356,50870,464226,255.2910144,67.95266733,31.53175701,22.62178629,9.813371978,-8.053009571,38.13976243,2969705.997,0
2020/9/18,Kansas,502360,6698327,500623,6698485,422464,52285,474749,259.1949025,68.81294105,31.91085622,22.06389217,9.550421884,-7.804865445,39.01732027,2969705.997,10
2020/9/19,Kansas,477244,6579774,473301,6550569,422464,52285,474749,263.0926156,70.07293219,32.55796819,21.65469214,9.338534687,-7.631649652,39.81453527,2969705.997,0
2020/9/20,Kansas,403882,5620842,400119,5594600,422464,52285,474749,267.0131658,70.71896053,32.99860914,21.4188154,9.190185598,-7.523527499,40.49261216,2969705.997,0
2020/9/21,Kansas,401142,6117906,403021,6166858,430732,53959,484691,270.937673,71.41563548,33.28840811,21.37621477,9.115526595,-7.463516336,41.03318459,2969705.997,4
2020/9/22,Kansas,427090,6135325,429734,6196211,430732,53959,484691,277.3797568,73.02446608,33.88972062,21.53795958,9.121167192,-7.429915179,41.43972574,2969705.997,0
2020/9/23,Kansas,449289,6342869,452659,6410629,437055,55226,492281,283.9749187,75.13280542,34.70071007,21.9083235,9.211152285,-7.403080294,41.73157144,2969705.997,21
2020/9/24,Kansas,459693,6450317,461592,6500083,437055,55226,492281,290.7653543,76.60530342,35.46341571,22.48768654,9.387794105,-7.368100511,41.93344647,2969705.997,0
2020/9/25,Kansas,494998,7068286,494810,7080813,446178,56592,502770,299.565096,78.57442025,36.96865449,23.27276533,9.651281841,-7.315877105,42.06588619,2969705.997,11
2020/9/26,Kansas,475868,6801827,471403,6761017,446178,56592,502770,308.7539838,80.53642062,37.53866248,24.25798731,10.00034121,-7.244423609,42.14104127,2969705.997,0
2020/9/27,Kansas,409811,5584980,406860,5575780,446178,56592,502770,313.6135518,81.54301201,37.95626422,25.43488504,10.43236392,-7.156999279,42.16464011,2969705.997,0
2020/9/28,Kansas,441458,6104163,443881,6166215,455280,58629,513909,318.7369228,82.8169887,38.73467352,26.79133543,10.94319484,-7.059512745,42.14147806,2969705.997,5
2020/9/29,Kansas,450700,6257391,454379,6330237,455280,58629,513909,319.9387931,83.20186067,38.82404869,28.30965579,11.52668723,-6.960857073,42.08072551,2969705.997,0
2020/9/30,Kansas,456452,6366006,459548,6433403,461701,59749,521450,321.3486717,83.47445047,38.91294207,29.96474333,12.17405382,-6.874831001,41.99859295,2969705.997,41
2020/10/1,Kansas,458885,6589659,461478,6654008,461701,59749,521450,322.9515562,84.11086199,39.02751369,31.72255856,12.87330856,-6.818506855,41.91780164,2969705.997,0
2020/10/2,Kansas,505793,6829623,506555,6863237,470006,61111,531117,336.0101122,87.97342961,40.57040131,33.54074923,13.60925261,-6.807263809,41.86441437,2969705.997,20
2020/10/3,Kansas,501680,6659656,499115,6647361,470006,61111,531117,349.7159728,91.68287547,42.01781185,35.37018097,14.36374887,-6.84912647,41.862906,2969705.997,0
2020/10/4,Kansas,436078,5863356,434969,5871448,470006,61111,531117,350.5131406,92.13362063,42.23512008,37.15635187,15.11599795,-6.940550327,41.93040417,2969705.997,0
2020/10/5,Kansas,457349,6035484,459178,6078515,478398,62708,541106,356.893168,94.03618344,41.87547768,38.84320938,15.84380141,-7.064625138,42.07131393,2969705.997,8
2020/10/6,Kansas,468586,6125677,471088,6176243,478398,62708,541106,372.6409268,98.39226715,42.71937186,40.37955373,16.52573407,-7.195773763,42.27350803,2969705.997,0
2020/10/7,Kansas,476481,6231503,478536,6278092,485446,63952,549398,389.0017122,102.7290112,44.42001214,41.72203471,17.14223741,-7.312414441,42.50708593,2969705.997,17
2020/10/8,Kansas,493597,6428805,494688,6462680,485446,63952,549398,405.9753646,106.9794381,46.11834827,42.83714441,17.67666284,-7.404719296,42.72642848,2969705.997,0
2020/10/9,Kansas,521791,6802833,520880,6813367,494382,65807,560189,407.0537107,107.0424614,45.8750291,43.70049079,18.11574821,-7.476087701,42.8764219,2969705.997,40
2020/10/10,Kansas,506933,6701064,502441,6664825,494382,65807,560189,408.0285032,107.2122373,45.80722903,44.29706501,18.45003093,-7.539941003,42.9031152,2969705.997,0
2020/10/11,Kansas,443477,5741063,439420,5715093,494382,65807,560189,427.9243248,112.4697318,47.69136788,44.61949681,18.67352098,-7.614268958,42.7672781,2969705.997,0
2020/10/12,Kansas,465866,6082959,467156,6120487,504219,67862,572081,441.6839007,116.2399604,49.0417974,44.66782888,18.78355042,-7.71484347,42.45658534,2969705.997,8
2020/10/13,Kansas,467893,6108545,470356,6161076,504219,67862,572081,440.137736,116.2026402,49.06031913,44.45258881,18.78176428,-7.85325125,41.99145223,2969705.997,0
2020/10/14,Kansas,473565,6288594,475804,6336866,510672,69155,579827,438.5080781,115.7836434,48.93650188,43.99560641,18.6741845,-8.041106678,41.42183919,2969705.997,67
2020/10/15,Kansas,482763,6379496,483871,6415093,510672,69155,579827,436.7980332,115.6716182,48.87140072,43.32841118,18.47068365,-8.288668661,40.81657356,2969705.997,0
2020/10/16,Kansas,514529,6897423,514082,6917013,518334,70855,589189,423.2696988,112.2879409,47.67685313,42.4901198,18.1846614,-8.603393897,40.24908295,2969705.997,21
2020/10/17,Kansas,501159,6732292,496636,6700747,518334,70855,589189,410.0834636,109.0318349,46.58414658,41.5259801,17.83267872,-8.989435711,39.7834729,2969705.997,0
2020/10/18,Kansas,425343,5680542,422847,5668901,518334,70855,589189,387.4514301,103.2187916,43.90281945,40.48324994,17.43299187,-9.443971299,39.46358445,2969705.997,0
2020/10/19,Kansas,450149,5959873,451905,6002586,525426,72968,598394,366.0115954,97.47726416,41.54247645,39.40795146,17.00430438,-9.954162666,39.30721587,2969705.997,13
2020/10/20,Kansas,454490,6034909,457765,6100548,525426,72968,598394,359.3419907,95.69264349,40.304237,38.34197965,16.56470209,-10.4982636,39.30701195,2969705.997,0
2020/10/21,Kansas,461300,6107871,464030,6165391,531053,74456,605509,352.7504244,93.91185238,39.59389227,37.322168,16.13090764,-11.05252029,39.43800984,2969705.997,80
2020/10/22,Kansas,484311,6288838,486238,6340434,531053,74456,605509,346.2388738,92.50281066,38.82137414,36.38089532,15.71811368,-11.59546476,39.66897993,2969705.997,0
2020/10/23,Kansas,510110,6751741,509134,6762515,540032,76230,616262,357.8778128,95.49252168,40.65823749,35.54692243,15.33992682,-12.1076282,39.9728024,2969705.997,23
2020/10/24,Kansas,487182,6605213,484522,6594184,540032,76230,616262,369.8622619,98.77460574,42.21923465,34.84640665,15.00858249,-12.57196033,40.33158592,2969705.997,0
2020/10/25,Kansas,414835,5539032,412954,5540071,540032,76230,616262,384.0270109,103.0991945,44.00486047,34.30432169,14.73545599,-12.97526707,40.73541119,2969705.997,0
2020/10/26,Kansas,417395,5556422,418063,5585409,547255,78676,625931,398.7235189,107.2440323,45.37692637,33.94599359,14.53163519,-13.309933,41.176952,2969705.997,1
2020/10/27,Kansas,430158,5811260,433202,5875264,547255,78676,625931,412.0665633,110.7031633,46.55324391,33.77273159,14.40040517,-13.57761611,41.64579775,2969705.997,0
2020/10/28,Kansas,446714,6157012,450938,6240289,550988,82045,633033,425.9198563,114.6071096,48.07443096,33.75687426,14.3358539,-13.79495128,42.12553861,2969705.997,31
2020/10/29,Kansas,473082,6265848,475371,6321726,550988,82045,633033,440.3300275,118.8905441,49.68066335,33.86897194,14.33154838,-13.99298098,42.59491851,2969705.997,0
